72,#Demonetization and the Indian Economy An Interview by Doordarshan with Sri S.Gurumurthy https://t.co/LdeBCADAeR,0,NA,11/23/2016 18:18,FALSE,NA,8.0149E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AllinoneIndia,0,FALSE,FALSE,,,,,,,,,,,,,,
73,"RT @Gadgets360: After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/ZetKRqqClX",0,NA,11/23/2016 18:17,FALSE,NA,8.0149E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",manickam_sm,11,TRUE,FALSE,,,,,,,,,,,,,,
74,"RT @roshankar: Former FinSec, RBI Dy Governor, CBDT Chair + Harvard Professor lambaste #Demonetization.If not for Aam Aadmi, listen to th…",0,NA,11/23/2016 18:17,FALSE,NA,8.0149E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SanalSudev,12,TRUE,FALSE,,,,,,,,,,,,,,
75,RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban. #MeraDeshBadalRaha…,0,NA,11/23/2016 18:17,FALSE,NA,8.0149E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VaidyaPriyam,30,TRUE,FALSE,,,,,,,,,,,,,,
76,RT @NilimDutta: After much contemplation I have come to the conclusion that nothing explains Modi's #DeMonetization better than monumental…,0,NA,11/23/2016 18:17,FALSE,NA,8.0149E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imprakrut,2,TRUE,FALSE,,,,,,,,,,,,,,
77,"RT @Currency_crisis: What #demonetization indicates is loss of freedomBesides laws/constitution/court/cops 2 govern people govt is using m…",0,NA,11/23/2016 18:16,FALSE,NA,8.0149E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",everG3,1,TRUE,FALSE,,,,,,,,,,,,,,
78,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,0,NA,11/23/2016 18:16,FALSE,NA,8.0149E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Myth_Busterz,66,TRUE,FALSE,,,,,,,,,,,,,,
79,Ppl of India extending overwhelming supprt to @narendramodi Ji's crusade agnst black money.Survey @timesofindia… https://t.co/Axqd8FOwpK,0,NA,11/23/2016 18:16,TRUE,NA,8.0149E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ganeshjoshibjp,0,FALSE,FALSE,,,,,,,,,,,,,,
80,"RT @roshankar: Harvard's Larry Summers calls #Demonetization as poor policy with disproportionate negative impact on poor/trade.https://t…",0,NA,11/23/2016 18:16,FALSE,NA,8.0149E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ikumarashok,9,TRUE,FALSE,,,,,,,,,,,,,,
81,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,0,NA,11/23/2016 18:16,FALSE,NA,8.0149E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ssmalani,637,TRUE,FALSE,,,,,,,,,,,,,,
82,"RT @harshkkapoor: #DeMonetization survey results after 24 hours 5Lacs opinions Amazing response&amp; Commitment in fight against Blackmoney@na…",0,NA,11/23/2016 18:15,FALSE,NA,8.01489E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cracklier,59,TRUE,FALSE,,,,,,,,,,,,,,
83,"People from rural areas are coming to Delhi just to withdraw cash. They have given up on govt. logistics. @ravishndtv #Demonetization",0,NA,11/23/2016 18:15,FALSE,NA,8.01489E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Rohit_V,0,FALSE,FALSE,,,,,,,,,,,,,,
84,RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…,0,NA,11/23/2016 18:14,FALSE,NA,8.01489E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TussarJitu,331,TRUE,FALSE,,,,,,,,,,,,,,
85,"RT @ZeeNewsSports: #Demonetization: @harbhajan_singh gives hilarious 'shagun' suggestion to those struggling with wedding season https://t…",0,NA,11/23/2016 18:14,FALSE,NA,8.01489E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",praveentiwari6,15,TRUE,FALSE,,,,,,,,,,,,,,
86,"RT @roshankar: Harvard's Larry Summers calls #Demonetization as poor policy with disproportionate negative impact on poor/trade.https://t…",0,NA,11/23/2016 18:12,FALSE,NA,8.01489E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ankit_gupta518,9,TRUE,FALSE,,,,,,,,,,,,,,
87,RT roshankar: Harvard's Larry Summers calls #Demonetization as poor policy with disproportionate negative impact o… https://t.co/vv9qtRqqSI,0,NA,11/23/2016 18:12,FALSE,NA,8.01489E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",Priyad_01,0,FALSE,FALSE,,,,,,,,,,,,,,
88,"RT @Joydeep_911: Calling all Nationalists to join...Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",0,NA,11/23/2016 18:12,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bhartiyalist,112,TRUE,FALSE,,,,,,,,,,,,,,
89,RT @NilimDutta: After much contemplation I have come to the conclusion that nothing explains Modi's #DeMonetization better than monumental…,0,NA,11/23/2016 18:12,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChandokSumeet,2,TRUE,FALSE,,,,,,,,,,,,,,
90,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization. https://t.co/9NheK63TPg",0,NA,11/23/2016 18:11,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ThumbaHasivu,95,TRUE,FALSE,,,,,,,,,,,,,,
91,"#demonetization 90 % of population is accepting it as country building measure, why these so called politicians opp… https://t.co/f91j6tZjZ2",0,NA,11/23/2016 18:11,TRUE,NA,8.01488E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sanjeevkriocl,0,FALSE,FALSE,,,,,,,,,,,,,,
92,"RT @_avenu: Teacher: is there anybody who is absent today?(No response )Teacher says 100% attendance  #Demonetization #App #survey @DonMu…",0,NA,11/23/2016 18:11,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",everG3,6,TRUE,FALSE,,,,,,,,,,,,,,
93,"15 days after #demonetization, country is still suffering 4m acute shortage of currency notes.Big loss 2 economy Share market tumbling SOS",0,NA,11/23/2016 18:11,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SaubhagyaVarma,0,FALSE,FALSE,,,,,,,,,,,,,,
94,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,0,NA,11/23/2016 18:11,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Salimpa71373837,66,TRUE,FALSE,,,,,,,,,,,,,,
95,"RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization  https://t.co/DGAI5cf05y https://t…",0,NA,11/23/2016 18:11,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",khan96faiz,132,TRUE,FALSE,,,,,,,,,,,,,,
96,RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,0,NA,11/23/2016 18:11,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nitinpoddar,275,TRUE,FALSE,,,,,,,,,,,,,,
97,"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",0,NA,11/23/2016 18:10,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnakhaRavindran,20,TRUE,FALSE,,,,,,,,,,,,,,
98,"RT @Joydeep_911: Calling all Nationalists to join...Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",0,NA,11/23/2016 18:10,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jayaram84296692,112,TRUE,FALSE,,,,,,,,,,,,,,
99,"RT @TheOfficialSBI: As of today, 33000 thousand ATMs are functioning. - SBI Chairman, Smt. Arundhati Bhattacharya. #Demonetization",0,NA,11/23/2016 18:10,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ilapakurthi,406,TRUE,FALSE,,,,,,,,,,,,,,
100,RT @ashu3page: A man shaved his head at Jantar-Mantar in protest against #Demonetization  on 13th day of the move. https://t.co/IeXuia3J0X,0,NA,11/23/2016 18:10,FALSE,NA,8.01488E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gr8india,69,TRUE,FALSE,,,,,,,,,,,,,,
